purchase_hour,purchase_dayofweek,purchase_month,approval_delay_hours,carrier_delay_hours,estimated_delivery_days,total_payment_value,payment_installments,customer_state,is_delayed
14,5,1,0.3561111111111111,77.86083333333333,24.388784722222223,62.38,4,SC,0
13,5,7,0.2602777777777778,73.13027777777778,15.420439814814815,349.16,10,SP,0
14,6,4,0.4336111111111111,33.784444444444446,17.412916666666668,103.43,1,SP,0
18,4,3,83.10472222222222,14.158055555555556,20.234814814814815,34.13,1,DF,0
23,6,5,0.3022222222222222,32.69166666666667,25.00252314814815,157.55,10,BA,0
10,1,8,0.2713888888888889,0.6455555555555555,21.549317129629628,265.84,5,RJ,0
16,4,7,0.24194444444444443,70.0575,24.298587962962962,98.32,1,ES,0
19,6,1,0.25055555555555553,76.38416666666667,25.205844907407407,121.09,1,MG,0
14,4,4,0.25555555555555554,25.807777777777776,26.375127314814815,59.43,1,SP,0
10,2,1,16.425,229.17388888888888,20.57840277777778,60.18,1,SP,0
20,0,7,0.20333333333333334,10.193888888888889,8.14363425925926,19.29,1,SP,0
0,2,11,26.17972222222222,40.163333333333334,12.98267361111111,194.27,1,SP,0
10,2,3,17.38138888888889,107.49472222222222,21.579155092592593,79.29,1,PR,0
21,6,4,31.852222222222224,19.60861111111111,15.097881944444444,49.38,1,SP,0
19,4,6,0.8825,63.239444444444445,10.168969907407407,77.22,3,SP,0
15,4,1,0.23472222222222222,67.94916666666667,26.367175925925928,517.59,8,SC,0
14,5,9,0.215,69.45166666666667,24.390775462962964,222.11,2,SP,0
20,1,3,30.415555555555557,20.86888888888889,12.144872685185184,207.74,1,SP,0
13,5,1,0.3622222222222222,57.22972222222222,32.450462962962966,93.3,4,SC,0
18,2,6,14.251666666666667,2.1838888888888888,26.225092592592592,79.13,1,ES,0
21,6,10,0.2886111111111111,114.64,23.112395833333334,85.14,1,SP,0
23,2,1,0.8602777777777778,46.69611111111111,28.00002314814815,76.85,1,BA,0
17,3,11,0.9930555555555556,192.3761111111111,27.25607638888889,141.32,5,RJ,0
18,4,11,9.556944444444444,13.985,19.220636574074074,35.0,1,SP,0
4,2,5,0.46555555555555556,27.6425,18.830891203703704,104.56,3,SC,0
23,0,2,17.32472222222222,23.28611111111111,24.019247685185185,116.46,1,MG,0
17,5,3,58.36944444444445,424.95972222222224,23.27166666666667,165.7,1,RS,1
19,6,9,3.2463888888888888,85.14138888888888,21.19349537037037,75.77,3,RJ,0
2,0,3,0.1486111111111111,200.86055555555555,28.901828703703703,104.36,10,RS,0
22,3,3,0.1836111111111111,95.96472222222222,19.04228009259259,138.39,7,SP,0
13,0,1,37.981944444444444,160.67277777777778,23.433530092592594,55.5,1,MG,0
23,3,7,0.13055555555555556,19.564444444444444,12.022581018518519,139.5,5,SP,0
15,5,4,45.443888888888885,193.75444444444443,30.33425925925926,4950.34,10,RJ,0
12,3,7,39.25666666666667,9.852222222222222,19.485914351851854,29.47,1,MG,0
12,3,11,25.720555555555556,101.69916666666667,20.491527777777776,97.71000000000001,1,RJ,0
11,3,11,39.844722222222224,87.73583333333333,27.51241898148148,28.75,1,RS,0
20,0,11,0.4411111111111111,74.99888888888889,24.143923611111113,73.15,7,PR,1
15,6,3,1.7191666666666667,30.608888888888888,29.366377314814816,405.52,1,PB,0
19,6,2,32.89083333333333,7.2747222222222225,23.196458333333332,35.86,1,SP,0
13,3,6,0.23083333333333333,102.18055555555556,24.429675925925928,31.0,3,SP,0
13,5,5,0.3525,66.43611111111112,39.42174768518519,211.18,1,RJ,0
18,4,1,0.29583333333333334,121.97361111111111,37.22855324074074,91.99,9,PR,0
22,6,11,0.20722222222222222,37.954166666666666,32.05324074074074,144.89,2,RS,0
11,0,2,23.863055555555555,33.52361111111111,24.5009375,759.49,10,PE,0
13,5,1,0.18861111111111112,54.19305555555555,24.442939814814814,87.64,8,SP,1
11,5,2,0.15555555555555556,126.255,31.523483796296297,331.41,2,PB,0
22,2,9,0.18722222222222223,17.442777777777778,27.045532407407407,246.72,1,PE,0
18,2,11,0.21833333333333332,141.01888888888888,26.240671296296295,660.39,3,PB,0
19,2,5,13.485277777777778,30.789444444444445,7.203113425925926,343.74,8,RS,0
15,4,6,0.25416666666666665,89.89,27.335868055555554,51.33,1,SP,0
14,5,1,0.31,79.81833333333333,26.40912037037037,39.55,1,SP,0
18,1,11,0.22138888888888889,31.19638888888889,13.247546296296296,24.77,2,SP,0
9,1,2,0.2561111111111111,29.690833333333334,33.61641203703704,449.9,9,RJ,0
15,1,4,0.2644444444444444,223.47166666666666,22.361493055555556,268.15,1,SP,0
12,2,6,0.30027777777777775,49.060833333333335,27.461574074074075,113.76,2,SP,0
12,2,8,0.25916666666666666,127.07055555555556,19.466631944444444,328.6,10,SP,0
0,2,4,31.888333333333332,158.14194444444445,32.98835648148148,213.79,1,RS,0
23,6,3,28.779166666666665,43.245,24.03960648148148,94.3,1,RS,0
13,4,12,110.24888888888889,12.111666666666666,38.418391203703706,86.24,1,PR,0
11,6,8,24.113055555555555,25.565833333333334,11.52412037037037,158.82,3,SP,0
10,1,7,40.67,14.858055555555556,23.572372685185186,373.9,1,ES,0
15,2,8,0.1313888888888889,25.949166666666667,25.34872685185185,45.01,1,SP,0
17,1,5,21.1575,145.45333333333335,29.263206018518517,39.42,1,PR,0
14,0,3,0.28555555555555556,42.33861111111111,20.412534722222222,86.61,3,PR,0
22,6,1,29.02138888888889,38.40555555555556,28.04767361111111,62.25,1,MG,0
23,5,7,0.18388888888888888,56.38027777777778,30.0040625,231.88,8,RN,0
11,0,1,2.905,51.39388888888889,14.524942129629629,53.99,1,SP,0
23,6,7,13.289166666666667,192.41805555555555,22.031550925925927,838.83,8,DF,0
11,2,9,0.2477777777777778,28.91111111111111,14.50707175925926,33.71,1,SP,0
13,3,2,0.35444444444444445,24.485833333333332,19.439942129629628,146.46,7,MG,0
15,0,1,0.4313888888888889,25.446944444444444,27.37119212962963,366.65,2,RJ,1
22,0,5,0.20777777777777778,11.1875,22.048472222222223,95.21,3,PR,0
14,4,8,0.3408333333333333,73.18805555555555,25.386689814814815,187.43,10,DF,0
11,0,2,17.184166666666666,90.33888888888889,23.526863425925924,63.27,1,SP,0
20,0,7,0.25222222222222224,29.281666666666666,21.15971064814815,65.0,6,RS,0
19,0,10,0.23972222222222223,24.16638888888889,30.1840625,333.51,10,MG,0
22,3,3,0.23777777777777778,22.516111111111112,25.074050925925928,884.98,3,SC,0
13,4,6,0.21944444444444444,168.9361111111111,25.44642361111111,294.7,3,RJ,0
8,2,4,0.24888888888888888,29.234166666666667,25.63420138888889,147.65,3,SP,0
1,4,12,8.862222222222222,8.195277777777777,26.930949074074075,1425.56,8,SP,0
18,2,3,0.0,113.1825,22.214513888888888,3044.12,10,MS,0
9,5,6,67.48722222222223,5.668611111111111,26.61556712962963,56.69,1,MT,0
15,2,6,11.386388888888888,180.54472222222222,27.356122685185184,145.5,1,SP,0
16,1,9,34.37166666666667,13.558055555555555,9.31369212962963,26.68,1,SP,0
11,1,6,21.259166666666665,24.95888888888889,21.51394675925926,366.65,1,SP,0
16,3,11,47.33444444444444,54.83111111111111,27.322604166666668,895.93,10,CE,0
18,1,10,44.97944444444445,615.6,50.213240740740744,115.22,5,SP,0
13,4,3,23.92111111111111,82.87555555555555,23.457662037037036,328.05,1,BA,0
17,6,12,0.49027777777777776,92.51444444444445,35.26197916666667,279.17,1,RS,1
9,1,2,0.2127777777777778,33.63055555555555,19.600289351851853,41.75,1,SP,0
10,0,11,0.13083333333333333,30.560277777777777,24.579502314814814,79.56,2,GO,0
20,0,5,30.78611111111111,10.319166666666666,29.134247685185183,68.22,1,SP,0
15,1,4,0.2086111111111111,31.878888888888888,20.345300925925926,104.7,8,RJ,0
10,3,8,9.4425,25.455833333333334,12.5634375,19.67,1,SP,0
14,6,12,0.2683333333333333,54.32472222222222,35.37949074074074,216.13,8,PR,0
19,1,6,0.5708333333333333,17.881944444444443,22.186724537037037,66.01,3,RJ,0
16,4,8,0.28194444444444444,71.15166666666667,24.32431712962963,96.69,1,RJ,0
2,6,3,48.94833333333333,8.688333333333333,22.88417824074074,267.79,1,RJ,1
17,5,10,0.18166666666666667,72.26083333333334,22.26486111111111,196.92,4,MG,0
12,3,1,0.13583333333333333,33.79833333333333,39.49496527777778,40.59,4,RS,0
13,4,11,14.531944444444445,64.665,20.45753472222222,267.16,1,MG,0
22,1,8,0.2561111111111111,14.113055555555556,14.073020833333333,211.12,5,MG,0
23,4,8,0.23805555555555555,64.8488888888889,24.005810185185187,117.39,4,RJ,0
11,1,6,1.1922222222222223,0.8630555555555556,13.504722222222222,27.68,1,SP,0
17,0,8,0.3663888888888889,49.97416666666667,17.261493055555555,105.78,10,SP,0
16,1,1,0.4955555555555556,149.43416666666667,33.315162037037034,60.01,2,RS,0
19,3,11,0.15694444444444444,21.239444444444445,19.176331018518518,275.2,1,RJ,0
14,6,3,38.598333333333336,209.44,23.41349537037037,52.1,1,MG,1
14,0,1,0.28055555555555556,48.82111111111111,20.393252314814816,49.34,1,ES,0
17,6,5,23.8025,18.959722222222222,22.288703703703703,195.4,3,SP,0
16,4,8,0.3416666666666667,71.0125,6.330034722222222,491.69,10,SP,0
19,0,4,0.7097222222222223,14.472777777777777,20.16840277777778,145.07,3,MG,0
0,0,3,50.74638888888889,64.6025,15.995775462962962,30.69,1,SP,1
8,4,8,0.5936111111111111,9.205555555555556,31.643020833333335,31.11,1,RJ,0
13,0,6,0.1713888888888889,21.339166666666667,29.453217592592594,79.61,2,PR,0
15,6,8,25.0725,45.808055555555555,4.353356481481481,425.94,20,SP,0
12,2,8,0.2361111111111111,49.809444444444445,26.47140046296296,125.55,5,SP,0
18,5,5,0.2,67.75916666666667,22.233877314814816,81.72,1,SP,0
22,4,1,0.3761111111111111,61.77722222222222,25.060150462962962,161.72,8,MG,0
20,0,11,0.12305555555555556,47.246944444444445,31.13261574074074,100.04,1,RS,0
21,0,1,0.1386111111111111,25.574444444444445,31.124212962962964,38.91,1,RS,0
9,3,10,0.3036111111111111,8.051388888888889,21.60333333333333,107.84,3,PR,0
12,4,2,0.2863888888888889,420.8072222222222,25.459398148148146,163.08,2,SP,0
4,1,11,2.932777777777778,11.849444444444444,37.80936342592592,261.42,2,PA,0
20,6,7,0.2875,17.495833333333334,24.12986111111111,247.75,6,SC,0
12,2,8,1.0322222222222222,44.896388888888886,20.466469907407408,87.52,4,SP,0
8,5,3,0.24194444444444443,62.520833333333336,22.627847222222222,219.27,7,MG,0
21,1,5,0.18388888888888888,13.891666666666667,22.11517361111111,34.0,1,RJ,0
9,1,1,27.230555555555554,53.045833333333334,43.6159837962963,99.15,4,RO,0
12,1,9,0.20277777777777778,33.871944444444445,20.470057870370372,229.0,1,DF,0
12,4,1,0.21694444444444444,84.71638888888889,26.489143518518517,295.72,4,SC,0
19,2,1,0.18666666666666668,119.67694444444444,22.206759259259258,45.48,2,SP,0
21,0,7,13.28111111111111,3.8422222222222224,13.11486111111111,83.14,1,SP,0
18,2,8,0.19666666666666666,41.291666666666664,12.213402777777778,48.81,1,SP,0
16,3,2,33.93472222222222,64.98972222222223,28.293263888888887,84.65,1,SC,0
21,1,2,0.24194444444444443,67.07777777777778,23.087592592592593,169.49,3,RJ,0
15,1,7,0.3491666666666667,73.2825,29.34451388888889,109.07,2,ES,0
21,6,4,0.24888888888888888,35.78527777777778,24.124861111111112,182.59,9,SC,0
9,3,11,0.35388888888888886,30.139166666666668,26.590451388888887,146.9,2,SP,0
19,6,7,23.890555555555554,16.727222222222224,10.182685185185186,47.44,2,SP,0
18,0,2,1.0633333333333332,99.30333333333333,41.24533564814815,35.05,1,SC,0
10,0,3,1.0747222222222221,107.77944444444445,23.564097222222223,488.15,4,RJ,1
19,5,8,0.25166666666666665,40.89138888888889,10.201793981481481,96.82,1,PR,0
18,5,3,0.145,57.15138888888889,17.234930555555554,175.21,5,SP,0
11,2,12,0.8119444444444445,150.02694444444444,28.53122685185185,39.59,1,PR,0
20,3,4,0.34833333333333333,23.88111111111111,38.15991898148148,222.45,1,GO,0
11,2,4,0.26611111111111113,27.270833333333332,40.530706018518515,128.21,2,RJ,0
18,4,6,2.661111111111111,61.16638888888889,38.24836805555555,60.23,2,RJ,0
16,4,8,0.18833333333333332,92.1288888888889,9.306273148148149,48.02,4,SP,0
0,0,2,0.1575,66.96777777777778,24.999282407407406,165.8,3,MG,0
21,0,5,0.18388888888888888,33.303333333333335,16.121689814814815,126.78,6,PR,0
17,3,3,16.531111111111112,471.7561111111111,24.284340277777776,214.91,5,CE,1
21,3,7,28.577222222222222,62.70944444444444,21.089756944444446,65.0,1,MG,0
18,4,6,8.863888888888889,58.858333333333334,19.234953703703702,460.61,1,SP,0
16,1,6,9.922777777777778,12.179444444444444,21.31261574074074,148.06,1,MG,0
13,5,12,0.25805555555555554,74.40861111111111,29.42023148148148,61.01,5,RJ,0
23,6,9,0.24444444444444444,112.07138888888889,24.035266203703703,73.34,1,SP,0
1,5,5,0.3641666666666667,84.84861111111111,15.936643518518519,25.88,1,SP,0
16,2,5,0.25555555555555554,19.016666666666666,18.30439814814815,542.84,1,MG,1
20,3,12,0.33416666666666667,98.155,19.159363425925925,177.67,7,SP,0
12,3,12,2.5719444444444446,32.87277777777778,33.46782407407407,38.19,2,MT,0
15,5,4,74.13916666666667,1.5291666666666666,33.33938657407408,76.28,1,RJ,0
19,0,11,0.18138888888888888,46.03722222222222,21.18855324074074,538.84,8,MG,0
10,1,2,19.97972222222222,41.86055555555556,28.565069444444443,337.04,1,BA,0
11,3,5,0.8047222222222222,24.188333333333333,18.537210648148147,295.83,9,SP,0
20,0,9,8.239166666666666,14.880555555555556,13.15943287037037,82.07,1,SP,0
15,5,8,0.27694444444444444,71.1925,24.355173611111113,68.04,4,MG,0
15,0,4,0.3688888888888889,100.52888888888889,30.368738425925926,95.31,6,RJ,0
11,4,9,15.70861111111111,65.74194444444444,23.5259375,174.36,1,SC,0
13,2,8,0.24444444444444444,49.24305555555556,12.443923611111112,57.17999999999999,1,MG,0
7,3,7,0.2577777777777778,5.919722222222222,12.675266203703703,40.620000000000005,1,SP,0
19,2,2,23.901666666666667,96.87944444444445,19.18275462962963,286.59,3,SP,0
13,4,7,0.3047222222222222,306.4452777777778,26.454166666666666,247.7,3,RJ,0
23,5,1,0.2136111111111111,141.9911111111111,19.03039351851852,280.12,1,SP,0
13,2,4,0.235,56.62638888888889,18.43201388888889,842.14,10,SP,0
19,1,7,0.16166666666666665,18.611666666666668,20.190555555555555,51.82,1,PR,0
16,2,8,0.20277777777777778,44.473055555555554,21.310277777777777,76.08,1,RS,0
21,6,11,0.19972222222222222,86.85694444444445,21.108715277777776,86.15,1,SP,0
17,4,1,0.215,69.7911111111111,20.265949074074076,92.89,1,SP,0
12,6,1,0.11861111111111111,84.95916666666666,16.478252314814814,37.77,1,SP,0
21,1,5,0.15916666666666668,17.061666666666667,29.093229166666667,461.65,5,MT,0
12,4,8,0.20666666666666667,76.10555555555555,32.48418981481481,107.07,3,BA,0
20,4,1,0.13055555555555556,73.17861111111111,25.159351851851852,61.83,1,ES,0
12,3,9,0.25222222222222224,6.239722222222222,24.47622685185185,54.11,3,RJ,0
16,4,12,0.1761111111111111,67.49805555555555,25.306180555555557,74.97,3,SC,0
22,6,11,29.953333333333333,233.09083333333334,44.06300925925926,105.71,1,MA,0
16,3,3,0.5041666666666667,27.34111111111111,17.332268518518518,51.33,1,MG,1
9,1,7,16.98138888888889,12.927777777777777,13.58579861111111,155.96,1,SP,0
22,4,11,5.537222222222222,64.93138888888889,13.080324074074074,83.56,1,SP,0
11,0,9,0.14888888888888888,10.295277777777779,15.536851851851852,68.89,1,SP,0
11,5,4,0.15638888888888888,52.22083333333333,24.502685185185186,93.31,1,SP,0
22,1,2,0.3075,22.60472222222222,22.07707175925926,366.19,8,RJ,1
14,2,5,0.8283333333333334,23.183333333333334,18.38104166666667,596.86,8,SP,0
16,0,5,0.25027777777777777,23.469166666666666,35.30888888888889,184.91,6,MA,0
21,5,4,0.3111111111111111,95.35138888888889,25.08884259259259,134.71,3,DF,0
14,3,1,35.721666666666664,85.73666666666666,28.39630787037037,419.0,1,PR,0
15,4,5,0.25472222222222224,90.04666666666667,27.34728009259259,115.71,4,MG,0
14,2,2,0.32,51.51777777777778,19.379930555555557,85.14,3,MG,0
0,2,11,0.7891666666666667,164.71055555555554,27.969409722222224,72.96,7,SP,0
19,0,8,32.335,9.473888888888888,7.20037037037037,24.38,1,SP,0
15,5,11,0.18916666666666668,68.82527777777777,39.34162037037037,1191.41,10,SP,0
20,1,12,6.441388888888889,45.69888888888889,29.149988425925926,123.47,1,MG,0
18,4,8,0.5722222222222222,61.68888888888889,11.21087962962963,62.11,6,MG,0
9,4,6,23.89638888888889,51.922777777777775,32.58482638888889,2607.09,10,SP,0
9,2,4,23.884444444444444,39.63638888888889,39.586539351851854,78.2,3,RJ,0
17,5,4,0.40444444444444444,43.61194444444445,24.273599537037036,32.69,1,SP,0
8,0,7,0.45361111111111113,73.96305555555556,27.633333333333333,177.66,2,PE,0
21,5,4,0.20805555555555555,71.32083333333334,25.095266203703705,75.25,6,RJ,0
17,6,6,0.2733333333333333,15.345833333333333,21.25079861111111,197.96,1,SP,0
7,1,5,0.19444444444444445,6.5552777777777775,12.705543981481481,19.67,1,SP,0
22,6,4,0.21166666666666667,24.305,30.056354166666665,68.0,6,RS,0
10,5,4,8.321388888888889,91.81833333333333,19.575960648148147,258.71,3,SP,0
9,2,5,0.2627777777777778,22.203333333333333,13.585393518518519,109.64,5,MG,0
18,2,1,0.2247222222222222,141.85,25.233171296296295,72.66,5,SP,0
20,0,1,0.33666666666666667,19.219722222222224,29.145474537037035,53.0,1,SP,0
9,3,4,0.20416666666666666,27.73,24.62295138888889,138.17,2,SP,0
17,6,6,0.1111111111111111,21.108888888888888,25.27513888888889,58.35,3,SP,0
18,4,11,8.87888888888889,127.16833333333334,33.24024305555555,83.14,1,CE,0
17,2,1,0.24805555555555556,49.20305555555556,22.29105324074074,42.0,1,SP,0
13,2,3,0.19722222222222222,10.104166666666666,26.44542824074074,168.72,2,SP,0
20,0,6,0.3086111111111111,40.93416666666667,17.15108796296296,333.45,10,ES,1
2,5,10,56.739444444444445,96.00055555555555,52.90366898148148,971.96,10,SP,0
21,3,5,29.99111111111111,84.66027777777778,11.117418981481482,72.35,1,SP,0
20,5,4,17.446666666666665,79.295,12.133043981481482,189.6,1,SP,0
15,3,2,6.3825,160.44805555555556,25.352546296296296,374.67,10,SP,0
10,2,12,0.4533333333333333,8.312777777777777,26.566643518518518,537.37,1,RJ,1
13,5,5,26.741666666666667,65.80916666666667,26.443993055555556,236.76,6,RJ,0
20,3,6,0.2436111111111111,112.09611111111111,24.155821759259258,38.6,3,RJ,0
13,4,4,13.36111111111111,82.9625,30.45201388888889,62.56,1,RJ,0
13,5,1,62.44555555555556,18.371388888888887,36.44216435185185,157.28,1,BA,0
17,6,8,0.20666666666666667,217.3463888888889,8.254988425925927,81.5,1,SP,1
19,6,2,0.5180555555555556,24.045,16.171423611111113,32.42,1,SP,0
23,4,6,0.24416666666666667,65.42777777777778,34.02217592592593,757.97,10,CE,0
18,1,11,32.08611111111111,18.856944444444444,26.226805555555554,76.08,1,SP,0
14,4,11,2.1819444444444445,172.35583333333332,24.400833333333335,163.88,3,SP,0
22,1,4,0.21888888888888888,46.87388888888889,9.081828703703703,190.13,2,SP,0
21,1,3,30.08222222222222,18.889166666666668,23.10827546296296,47.23,1,SC,0
22,3,7,0.25722222222222224,188.20333333333335,27.06271990740741,263.47,3,RJ,0
22,0,5,0.12805555555555556,61.32666666666667,41.08150462962963,32.88,1,PE,0
5,2,10,0.1686111111111111,37.17611111111111,20.788819444444446,31.27,3,RJ,0
19,6,4,0.24916666666666668,26.80388888888889,22.171099537037037,32.37,1,SP,0
13,5,2,0.26694444444444443,73.66972222222222,37.43496527777778,153.84,2,PA,0
12,2,10,0.1986111111111111,6.355,18.46908564814815,37.17,1,RJ,0
22,5,2,0.6025,41.44833333333333,29.060659722222223,156.19,3,BA,0
8,1,11,0.16916666666666666,54.381388888888885,21.646296296296295,118.13,2,SP,0
15,5,10,0.12833333333333333,51.77916666666667,23.358981481481482,68.02,1,RJ,0
3,0,1,11.127222222222223,29.714444444444446,28.845671296296295,165.3,1,RJ,0
17,2,5,0.29194444444444445,37.534444444444446,20.26707175925926,169.09,7,SP,0
10,2,11,0.33361111111111114,32.81333333333333,28.555405092592594,172.53,2,BA,0
22,1,6,2.116388888888889,182.17527777777778,34.059375,342.84,6,RS,0
20,0,6,24.078611111111112,15.04111111111111,35.13068287037037,494.1,10,MG,0
17,2,3,0.36333333333333334,149.9936111111111,18.259050925925926,151.61,1,SP,0
1,5,2,0.7030555555555555,15.290833333333333,29.94056712962963,115.45,1,SC,0
21,2,2,0.6475,23.308333333333334,19.123969907407407,44.09,1,DF,0
13,4,5,0.2247222222222222,65.84166666666667,18.422326388888887,46.85,1,SP,0
22,1,2,0.2608333333333333,19.88861111111111,27.083310185185184,39.09,1,RJ,0
17,1,7,9.585277777777778,12.813611111111111,13.284675925925926,70.89,1,SP,0
19,4,10,0.24666666666666667,407.69055555555553,34.17269675925926,220.8,5,PA,1
13,2,3,0.21222222222222223,35.56722222222222,12.44601851851852,253.4,5,SP,0
18,1,6,0.24805555555555556,38.92027777777778,23.247291666666666,283.77,4,SP,0
13,2,8,0.19805555555555557,31.224166666666665,19.42119212962963,84.23,1,SP,0
23,4,10,0.5669444444444445,88.43972222222222,40.00152777777778,86.0,6,SC,0
8,4,2,0.24888888888888888,12.976111111111111,24.628113425925925,42.0,1,SC,0
10,3,7,16.232777777777777,10.062222222222223,17.576180555555556,174.73,1,SP,0
13,0,4,28.57,3.7,23.425324074074073,146.56,3,MG,0
11,0,3,0.3238888888888889,10.802777777777777,10.533958333333333,25.67,2,SP,0
9,2,7,41.495,7.613888888888889,27.607314814814814,79.51,1,SP,0
11,3,6,0.24416666666666667,29.317222222222224,34.50799768518519,115.4,6,SC,0
9,2,8,0.6766666666666666,28.948333333333334,22.611458333333335,35.06,1,MG,0
1,4,5,0.20444444444444446,151.71,30.949375,132.95,1,SC,0
4,2,5,0.32916666666666666,9.063333333333333,26.822604166666668,203.08,2,GO,0
9,1,4,0.29527777777777775,36.60166666666667,27.615405092592592,76.29,1,SP,0
16,1,5,0.3227777777777778,44.47694444444444,36.30832175925926,35.05,3,BA,0
17,6,9,0.21444444444444444,19.661944444444444,24.26209490740741,33.84,3,SP,0
1,2,12,25.920833333333334,131.1063888888889,27.946273148148148,175.56,1,MG,0
17,0,5,33.80888888888889,10.62138888888889,9.27556712962963,70.76,1,SP,0
20,1,5,23.93722222222222,37.121944444444445,30.125381944444445,103.89,3,SP,0
22,1,6,0.35638888888888887,61.80694444444445,40.047777777777775,137.5,3,BA,0
1,2,1,24.354444444444443,24.96638888888889,21.923159722222223,75.17,1,MG,0
13,1,11,13.067222222222222,137.50944444444445,23.446180555555557,271.35,1,SP,0
9,0,12,0.2816666666666667,33.75472222222222,28.615648148148146,70.13,3,MG,0
22,1,7,31.395833333333332,30.81833333333333,6.078368055555556,98.49,1,SP,0
19,2,7,30.41861111111111,11.6925,14.176851851851852,74.72,1,SP,0
18,2,5,0.3313888888888889,42.45111111111111,32.2346875,55.92,1,RJ,0
13,6,11,0.21472222222222223,47.021388888888886,23.418310185185184,1006.12,1,SP,0
8,1,7,2.5669444444444443,2.901388888888889,19.63201388888889,50.44,5,MG,0
18,5,9,0.38555555555555554,50.21277777777778,24.221770833333334,61.8,1,SP,0
19,6,11,0.23583333333333334,42.76222222222222,22.179675925925928,127.38,8,SP,0
20,2,5,6.991944444444444,12.34361111111111,19.127881944444443,76.57,1,PR,0
14,6,3,0.0,43.8675,29.37994212962963,131.44,1,SP,0
10,5,4,0.1736111111111111,71.64,22.559178240740742,44.73,2,MG,0
16,6,2,0.11277777777777778,26.185555555555556,14.327175925925927,32.68,1,SP,0
9,5,7,0.2452777777777778,86.73555555555555,17.589618055555555,65.71,1,SP,0
15,6,7,0.21694444444444444,75.95583333333333,14.366539351851852,47.68,4,SP,0
12,5,4,118.8725,165.73333333333332,39.46497685185185,504.33,10,PB,0
19,0,12,0.15333333333333332,25.496388888888887,22.190833333333334,54.09,1,RJ,1
10,4,3,0.6922222222222222,127.4425,12.55991898148148,32.38,1,SP,0
15,3,3,34.702777777777776,92.71972222222222,28.351805555555554,59.07,1,BA,0
18,4,5,0.4486111111111111,260.5738888888889,23.228020833333332,83.87,2,SP,1
14,6,5,0.32555555555555554,239.54944444444445,24.409375,262.18,1,SP,0
23,3,11,11.3775,87.17444444444445,26.035671296296297,251.97,10,MG,0
12,5,2,0.77,51.3625,25.476157407407406,59.85,2,SP,0
9,5,5,66.47305555555556,10.404722222222222,26.608101851851853,29.33,1,SP,0
8,2,3,0.5525,37.9025,28.642291666666665,83.61,2,SP,0
13,2,2,0.19527777777777777,0.9708333333333333,28.43150462962963,130.84,9,RS,0
19,4,5,21.66,71.2025,34.20097222222222,231.62,1,PE,0
19,4,1,0.18166666666666667,93.12083333333334,20.190046296296295,163.78,2,RJ,0
20,3,7,24.16611111111111,62.435,19.129456018518518,36.75,1,SP,0
19,3,9,0.25527777777777777,119.28472222222223,17.201319444444444,137.2,5,SP,1
10,4,6,0.12944444444444445,147.39555555555555,54.564236111111114,36.96,1,RJ,0
15,6,2,24.066944444444445,76.35138888888889,14.339224537037037,145.96,1,SP,0
16,4,6,0.5566666666666666,67.37694444444445,25.313206018518517,107.22,1,SP,0
10,6,3,24.13888888888889,25.038611111111113,30.568078703703705,93.81,1,MG,0
16,0,1,11.283333333333333,17.009722222222223,50.30857638888889,36.14,1,AP,0
11,1,5,15.522777777777778,10.974722222222223,20.53670138888889,41.41,1,RJ,0
12,5,4,0.2925,58.445277777777775,15.490069444444444,65.43,1,PR,0
18,2,4,7.374722222222222,16.195,19.216631944444444,162.83,1,MG,0
15,6,5,29.918055555555554,35.37638888888889,23.34021990740741,363.76,10,MG,0
16,3,7,0.2702777777777778,92.8086111111111,25.313240740740742,231.27,5,MG,0
12,2,4,0.17083333333333334,11.415555555555555,21.499016203703704,105.7,8,SP,0
15,2,7,37.68694444444444,8.292222222222222,15.365104166666667,116.99,1,MA,1
14,0,1,0.13083333333333333,31.05361111111111,22.384386574074075,73.43,2,SP,0
15,6,7,36.26083333333333,23.34638888888889,36.35084490740741,101.93,1,RJ,0
17,5,1,0.14222222222222222,47.0675,33.26126157407408,165.7,3,RJ,0
19,1,6,0.6158333333333333,19.606666666666666,8.202326388888888,211.59,8,SP,0
11,1,12,0.22361111111111112,32.331944444444446,21.52429398148148,99.43,4,SP,0
20,6,12,37.094166666666666,11.467777777777778,25.135219907407407,52.27,1,SP,0
21,1,12,0.26611111111111113,139.32055555555556,29.123969907407407,226.85,1,RJ,1
17,5,1,0.17305555555555555,49.79222222222222,30.25255787037037,90.76,3,BA,0
8,3,11,0.24694444444444444,105.93666666666667,24.666145833333335,217.82,10,PR,0
19,4,11,3.27,65.0338888888889,13.205960648148148,76.62,2,SP,0
16,4,11,3.8480555555555553,98.93722222222222,26.327337962962964,316.22,10,CE,0
20,0,6,23.9375,14.243333333333334,9.125590277777778,22.39,1,SP,0
9,1,7,0.13333333333333333,151.46166666666667,21.58502314814815,95.22,9,RJ,0
11,0,7,0.26,30.6175,10.521076388888888,343.07,5,SP,0
10,0,8,0.2152777777777778,82.30222222222223,21.57472222222222,318.34,3,RJ,0
16,3,3,10.403611111111111,13.130277777777778,11.328958333333333,54.32,1,SP,0
20,5,1,0.3852777777777778,39.47138888888889,37.16020833333334,233.97,10,RJ,0
17,2,6,0.9038888888888889,20.660833333333333,26.254780092592593,56.54,1,SP,0
